Subfolder, File Name,Max Diameter uM,Min Diameter uM,Diameter uM,Area,Equivalent Circle Diameter, Ellipse Major, Ellipse Minor, Circularity,Bumpy,Solidity, Meets Criteria 
,cOrg3.jpg,755.293804396,645.143079442,700.218441919,371500.849703,486.317577692,748.973319051,631.543955856,0.515949019437,0.843212888619,0.970986756334,True
,cOrg1.jpg,766.99076809,697.857463964,732.424116027,416819.603912,515.126781832,760.803705573,697.566532385,0.431937474516,0.916881092027,0.975434358366,True
,cOrg2.jpg,198.059373728,108.199729538,153.129551633,12147.0408033,87.9377413353,176.648246838,87.5530495157,0.412600780042,0.495634975623,0.865137715352,False
,cOrg4.jpg,804.783062917,660.142664735,732.462863826,374747.147898,488.437758563,727.453810928,655.908156385,0.465064710798,0.901649213369,0.947472469256,True
