Subfolder, File Name,Max Diameter uM,Min Diameter uM,Diameter uM,Area,Equivalent Circle Diameter, Ellipse Major, Ellipse Minor, Circularity,Bumpy,Solidity, Meets Criteria 
,T2-3450p0101w1org2-4x.tif,656.649143384,377.604884468,517.127013926,143860.898276,302.629628941,595.83468019,307.41645412,0.301891463063,0.515942532956,0.823091940132,True
,T2-3450p0101w2org2-4x.tif,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,T2-3450p0101w2org1-4x.tif,294.36190171,89.181296169,191.77159894,16675.2185164,103.032877355,280.067949496,75.808558853,0.22357294042,0.2706791655,0.779344760252,False
,T2-3450p0101w1org3-4x.tif,181.358339243,140.279177663,160.818758453,17213.7278004,104.683329494,166.505847569,131.630205592,0.349750933386,0.790544041031,0.850556256451,False
