Subfolder, File Name,Max Diameter uM,Min Diameter uM,Diameter uM,Area,Equivalent Circle Diameter, Ellipse Major, Ellipse Minor, Circularity,Bumpy,Solidity, Meets Criteria 
,cOrg3.jpg,755.293804396,645.143079442,700.218441919,371500.849703,486.317577692,748.973319051,631.543955856,0.515949019437,0.843212888619,0.970986756334,True
,cOrg1.jpg,766.99076809,697.857463964,732.424116027,416819.603912,515.126781832,760.803705573,697.566532385,0.431937474516,0.916881092027,0.975434358366,True
,cOrg2.jpg,724.216133232,662.965500268,693.59081675,359430.844927,478.352153418,685.258485589,667.837866998,0.532895240254,0.974578033024,0.961112610284,True
,cOrg4.jpg,840.701248336,674.710940986,757.706094661,384205.631345,494.563344344,741.833187823,659.428307021,0.400361422614,0.888917236173,0.938418160419,True
